YearOlympic,OlympicName,OlympicCountry,OlympicCity,WinnerName,WinnerNationality,WinnerDateBirth,WinnerGender,Sport,Discipline,Medal
2000,2000 Summergames Sydney,Australia,Sydney,Shinichi Shinohara,Japan,NULL,Man,Judo,+ 100 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Shufang Li,China,NULL,Woman,Judo,57-63 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Michal Martikan,Slovakia,NULL,Man,Canoeing,C-1 slalom,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Michel Ansermet,Switzerland,NULL,Man,Shooting,Rapid fire pistol,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Michelle Ferris,Australia,NULL,Woman,Cycling,Time trial 500 metres,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Michelle Jones,Australia,NULL,Woman,Triathlon,Individual,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Moektarkhan Diladbekov,Kazakhstan,NULL,Man,Boxing,Super heavyweight,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Milton Wynants,Uruguay,NULL,Man,Cycling,Points race,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Matt James Lindland,United States,NULL,Man,Wrestling,- 76 kg greco-roman,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Mirela Manjani,Greece,NULL,Woman,Athletics,Javelin throw,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Marc Huster,Germany,NULL,Man,Weightlifting,85 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Margriet Matthijse,Netherlands,NULL,Woman,Sailing,Europe,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Mari Holden,United States,NULL,Woman,Cycling,Time trial road,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Marion Clignet,France,NULL,Woman,Cycling,Individual pursuit,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Marian Simion,Romania,NULL,Man,Boxing,Light middleweight,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Maxim Opalev,Russia,NULL,Man,Canoeing,C-1 500 metres,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Lyubov Brouletova,Russia,NULL,Woman,Judo,- 48 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Lidia Simon,Romania,NULL,Woman,Athletics,Marathon,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Leslie Law,Great Britain,NULL,Woman,Equestrian,Eventing team,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Luca Devoti,Italy,NULL,Man,Sailing,Finn,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Leonidas Sabanis,Greece,NULL,Man,Weightlifting,62 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Lawrence Johnson,United States,NULL,Man,Athletics,Pole vault,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Lazaro Rivas,Cuba,NULL,Man,Wrestling,- 54 kg greco-roman,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Ledys Frank Balceiro,Cuba,NULL,Man,Canoeing,C-1 1000 metres,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Lars Riedel,Germany,NULL,Man,Athletics,Discus throw,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Larbi Benboudaoud,France,NULL,Man,Judo,60-66 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Larisa Peleshenko,Russia,NULL,Woman,Athletics,Shot put,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Yevgeni Buslovych,Ukraine,NULL,Man,Wrestling,- 58 kg freestyle,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Kjersti Plaetzer,Norway,NULL,Woman,Athletics,20 km walk,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Kieren Perkins,Australia,NULL,Man,Swimming,1500m freestyle,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Kristy Kowal,United States,NULL,Woman,Swimming,200m breaststroke,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Katsuhiko Nagata,Japan,NULL,Man,Wrestling,-69 kg greco-roman,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Kate Howey,Great Britain,NULL,Woman,Judo,63-70 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Yulia Raskina,Belarus,NULL,Woman,Gymnastics,Rhythmic gymnastics individual,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Juan Luis Maren,Cuba,NULL,Man,Wrestling,-63 kg greco-roman,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Juha Hirvi,Finland,NULL,Man,Shooting,"Small-bore rifle, 3 positions",Silver
2000,2000 Summergames Sydney,Australia,Sydney,Fernando Platas,Mexico,NULL,Man,Diving,3 metre springboard,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Feng-Ying Li,Taiwan,NULL,Woman,Weightlifting,53 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Filip Meirhaeghe,Belgium,NULL,Man,Cycling,Mountain bike cross country,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Fiona May,Italy,NULL,Woman,Athletics,Long jump,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Gabor Balogh,Hungary,NULL,Man,Modern Pentathlon,Individual,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Gabriel Esparza,Spain,NULL,Man,Taekwondo,- 58 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Driulis Gonzalez,Cuba,NULL,Woman,Judo,52-57 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Erzsebet Markus,Hungary,NULL,Woman,Weightlifting,69 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Eui Jae Moon,South Korea,NULL,Man,Wrestling,- 76 kg freestyle,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Faissal Ebnoutalib,Germany,NULL,Man,Taekwondo,68-80 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Emilie Heymans,Canada,NULL,Woman,Diving,Synchronized 10 metre platform,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Emily de Riel,United States,NULL,Woman,Modern Pentathlon,Individual,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Eric Poujade,France,NULL,Man,Gymnastics,Pommel horse,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Eric Srecki,France,NULL,Man,Fencing,Épée team,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Eric Wainaina,Kenya,NULL,Man,Athletics,Marathon,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Erik Vendt,United States,NULL,Man,Swimming,400m medley,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Gaidarbek Gaidarbekov,Russia,NULL,Man,Boxing,Middleweight,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Elena Dementieva,Russia,NULL,Woman,Tennis,Singles,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Georgi Markov,Bulgaria,NULL,Man,Weightlifting,69 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Hendrawan,Indonesia,NULL,Man,Badminton,Singles,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Hestrie Cloete,South Africa,NULL,Woman,Athletics,High jump,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Hichan El Guerrouj,Morocco,NULL,Man,Athletics,1500 metres,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Hieu Ngan Tran,Vietnam,NULL,Woman,Taekwondo,49-57 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Glorie Alozie,Nigeria,NULL,Woman,Athletics,100 metre hurdles,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Joon-Sik Sin,South Korea,NULL,Man,Taekwondo,58-68 kg,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Jochen Schümann,Germany,NULL,Man,Sailing,Soling,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Ji Wallace,Australia,NULL,Man,Gymnastics,Trampoline individuak,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Jekatarina Thanou,Greece,NULL,Woman,Athletics,100 metres,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Jasna Sekaric,Serbia,NULL,Woman,Shooting,Air pistol,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Jan Ove Waldner,Sweden,NULL,Man,Table Tennis,Singles,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Javier Sotomayor,Cuba,NULL,Man,Athletics,High jump,Silver
2000,2000 Summergames Sydney,Australia,Sydney,In-Sub Kim,South Korea,NULL,Man,Wrestling,-58 kg greco-roman,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Jai Turima,Australia,NULL,Man,Athletics,Long jump,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Islam Bairamukov,Kazakhstan,NULL,Man,Wrestling,- 97 kg freestyle,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Ian Peel,Great Britain,NULL,Man,Shooting,Trap,Silver
2000,2000 Summergames Sydney,Australia,Sydney,Hanka Kupfernagel,Germany,NULL,Woman,Cycling,Road race,Silver
2000,2000 Summergames Sydney,Australia,Sydney,In-Chul Cho,South Korea,NULL,Man,Judo,73-81 kg,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Larissa Lazutina,Russia,NULL,Woman,Cross Country Skiing,10 km pursuit freestyle,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Larissa Lazutina,Russia,NULL,Woman,Cross Country Skiing,5 km classical,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Larissa Lazutina,Russia,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Larissa Lazutina,Russia,NULL,Woman,Cross Country Skiing,15 km classical,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Larissa Lazutina,Russia,NULL,Woman,Cross Country Skiing,30 km freestyle,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,10 km classical,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,50 km freestyle,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,15 km pursuit freestyle,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Kazuyoshi Funaki,Japan,NULL,Man,Ski Jumping,Large hill - K120,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Kazuyoshi Funaki,Japan,NULL,Man,Ski Jumping,"Large hill - K120, team",Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Kazuyoshi Funaki,Japan,NULL,Man,Ski Jumping,Normal hill - K90,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Olga Danilova,Russia,NULL,Woman,Cross Country Skiing,15 km classical,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Olga Danilova,Russia,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Olga Danilova,Russia,NULL,Woman,Cross Country Skiing,10 km pursuit freestyle,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Lee-Kyung Chun,South Korea,NULL,Woman,Short Track,1000 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Lee-Kyung Chun,South Korea,NULL,Woman,Short Track,3000 metres relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Lee-Kyung Chun,South Korea,NULL,Woman,Short Track,500 metres,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Katja Seizinger,Germany,NULL,Woman,Alpine Skiing,Downhill,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Katja Seizinger,Germany,NULL,Woman,Alpine Skiing,Alpine combined,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Katja Seizinger,Germany,NULL,Woman,Alpine Skiing,Giant slalom,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Gianni Romme,Netherlands,NULL,Man,Speed Skating,10000 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Gianni Romme,Netherlands,NULL,Man,Speed Skating,5000 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Hermann Maier,Austria,NULL,Man,Alpine Skiing,Giant slalom,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Hermann Maier,Austria,NULL,Man,Alpine Skiing,Super-G,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Bjarte Engen Vik,Norway,NULL,Man,Nordic Combined,Individual,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Bjarte Engen Vik,Norway,NULL,Man,Nordic Combined,Team,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Marianne Timmer,Netherlands,NULL,Woman,Speed Skating,1000 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Marianne Timmer,Netherlands,NULL,Woman,Speed Skating,1500 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Thomas Alsgaard,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Thomas Alsgaard,Norway,NULL,Man,Cross Country Skiing,15 km pursuit freestyle,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Gunda Niemann,Germany,NULL,Woman,Speed Skating,3000 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Gunda Niemann,Germany,NULL,Woman,Speed Skating,1500 metres,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Gunda Niemann,Germany,NULL,Woman,Speed Skating,5000 metres,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Uschi Disl,Germany,NULL,Woman,Baithlon,"4 x 7,5 km relay",Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Uschi Disl,Germany,NULL,Woman,Baithlon,7.5 km,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Uschi Disl,Germany,NULL,Woman,Baithlon,15 km,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Kim Dong-Sung,South Korea,NULL,Man,Short Track,1000 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Kim Dong-Sung,South Korea,NULL,Man,Short Track,5000 metres relay,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Ole Einar Björndalen,Norway,NULL,Man,Baithlon,10 km,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Ole Einar Björndalen,Norway,NULL,Man,Baithlon,4 x 7.5 km relay,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Halvard Hanevold,Norway,NULL,Man,Baithlon,20 km,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Halvard Hanevold,Norway,NULL,Man,Baithlon,4 x 7.5 km relay,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Galina Koukleva,Russia,NULL,Woman,Baithlon,7.5 km,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Galina Koukleva,Russia,NULL,Woman,Baithlon,"4 x 7,5 km relay",Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Ids Postma,Netherlands,NULL,Man,Speed Skating,1000 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Ids Postma,Netherlands,NULL,Man,Speed Skating,1500 metres,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Jani Soininen,Finland,NULL,Man,Ski Jumping,Normal hill - K90,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Jani Soininen,Finland,NULL,Man,Ski Jumping,Large hill - K120,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Deborah Compagnoni,Italy,NULL,Woman,Alpine Skiing,Giant slalom,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Deborah Compagnoni,Italy,NULL,Woman,Alpine Skiing,Slalom,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Claudia Pechstein,Germany,NULL,Woman,Speed Skating,5000 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Claudia Pechstein,Germany,NULL,Woman,Speed Skating,3000 metres,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Erling Jevne,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Erling Jevne,Norway,NULL,Man,Cross Country Skiing,30 km classical,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Mika Myllylae,Finland,NULL,Man,Cross Country Skiing,30 km classical,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Mika Myllylae,Finland,NULL,Man,Cross Country Skiing,10 km classical,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Mika Myllylae,Finland,NULL,Man,Cross Country Skiing,4 x 10 km relay,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Masahiko Harada,Japan,NULL,Man,Ski Jumping,"Large hill - K120, team",Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Masahiko Harada,Japan,NULL,Man,Ski Jumping,Large hill - K120,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Hye-Kyung Won,South Korea,NULL,Woman,Short Track,3000 metres relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Hye-Kyung Won,South Korea,NULL,Woman,Short Track,1000 metres,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Eric Bedard,Canada,NULL,Man,Short Track,5000 metres relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Eric Bedard,Canada,NULL,Man,Short Track,1000 metres,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Catriona Lemay,Canada,NULL,Woman,Speed Skating,500 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Catriona Lemay,Canada,NULL,Woman,Speed Skating,1000 metres,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Annie Perreault,Canada,NULL,Woman,Short Track,500 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Annie Perreault,Canada,NULL,Woman,Short Track,3000 metres relay,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Katrin Apel,Germany,NULL,Woman,Baithlon,"4 x 7,5 km relay",Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Katrin Apel,Germany,NULL,Woman,Baithlon,7.5 km,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Hilde Gerg,Germany,NULL,Woman,Alpine Skiing,Slalom,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Hilde Gerg,Germany,NULL,Woman,Alpine Skiing,Alpine combined,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Hiroyasu Shimizu,Japan,NULL,Man,Speed Skating,500 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Hiroyasu Shimizu,Japan,NULL,Man,Speed Skating,1000 metres,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Hans-Petter Buraas,Norway,NULL,Man,Alpine Skiing,Slalom,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Georg Hackl,Germany,NULL,Man,Luge,Singles,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Gian Simmen,Switzerland,NULL,Man,Snowboard,Halfpipe,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Frank Luck,Germany,NULL,Man,Baithlon,4 x 7.5 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Karine Ruby,France,NULL,Woman,Snowboard,Parallel giant slalom,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Jonny Moseley,United States,NULL,Man,Freestyle Skiing,Moguls,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Julia Tchepalova,Russia,NULL,Woman,Cross Country Skiing,30 km freestyle,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Ilia Kulik,Russia,NULL,Man,Figure Skating,Individual,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Jean-Luc Cretier,France,NULL,Man,Alpine Skiing,Downhill,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Jekaterina Dafovska,Bulgaria,NULL,Woman,Baithlon,15 km,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Adne Söndral,Norway,NULL,Man,Speed Skating,1500 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Erib Bergoust,United States,NULL,Man,Freestyle Skiing,Aerials,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Mario Reiter,Austria,NULL,Man,Alpine Skiing,Alpine combined,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Marc Gagnon,Canada,NULL,Man,Short Track,5000 metres relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Nicola Thost,Germany,NULL,Woman,Snowboard,Halfpipe,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Nikki Stone,United States,NULL,Woman,Freestyle Skiing,Aerials,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Nina Gavriljuk,Russia,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Picabo Street,United States,NULL,Woman,Alpine Skiing,Super-G,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Tae Satoya,Japan,NULL,Woman,Freestyle Skiing,Moguls,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Takafumi Nishitani,Japan,NULL,Man,Short Track,500 metres,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Tara Lipinski,United States,NULL,Woman,Figure Skating,Individual,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Ricco Gross,Germany,NULL,Man,Baithlon,4 x 7.5 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Ross Rebagliati,Canada,NULL,Man,Snowboard,Parallel giant slalom,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Silke Kraushaar,Germany,NULL,Woman,Luge,Singles,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Sture Sivertsen,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Sven Fischer,Germany,NULL,Man,Baithlon,4 x 7.5 km relay,Gold
1998,1998 Wintergames Nagano,Japan,Nagano,Yang Yang (S),China,NULL,Woman,Short Track,1000 metres,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Yang Yang (S),China,NULL,Woman,Short Track,500 metres,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Yang Yang (S),China,NULL,Woman,Short Track,3000 metres relay,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Samppa Lajunen,Finland,NULL,Man,Nordic Combined,Individual,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Samppa Lajunen,Finland,NULL,Man,Nordic Combined,Team,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Lasse Kjuss,Norway,NULL,Man,Alpine Skiing,Downhill,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Lasse Kjuss,Norway,NULL,Man,Alpine Skiing,Alpine combined,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Rintje Ritsma,Netherlands,NULL,Man,Speed Skating,5000 metres,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Rintje Ritsma,Netherlands,NULL,Man,Speed Skating,10000 metres,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Rintje Ritsma,Netherlands,NULL,Man,Speed Skating,1500 metres,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Silvio Fauner,Italy,NULL,Man,Cross Country Skiing,4 x 10 km relay,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Silvio Fauner,Italy,NULL,Man,Cross Country Skiing,30 km classical,Broze
1998,1998 Wintergames Nagano,Japan,Nagano,Stefania Belmondo,Italy,NULL,Woman,Cross Country Skiing,30 km freestyle,Silver
1998,1998 Wintergames Nagano,Japan,Nagano,Stefania Belmondo,Italy,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Broze
